[peak]id_number	mz	rtime	apex(scan number)	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records
F13533	779.5395202636719	791.5023	2327	kp1850_777.5291	13C/12C,M+H+	None	777.5290785649682	PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	(HMDB0007892$PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));HMDB0007923$PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0007924$PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0008017$PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0008142$PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z));HMDB0008172$PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z));HMDB0008173$PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z));HMDB0008205$PC(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z));HMDB0008206$PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z));HMDB0008237$PC(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z));HMDB0008496$PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z));HMDB0008657$PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z));HMDB0008690$PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z));HMDB0008722$PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0);HMDB0113058$PE-NMe(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));HMDB0113079$PE-NMe(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0113080$PE-NMe(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0113127$PE-NMe(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0113154$PE-NMe(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0113181$PE-NMe(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));HMDB0113182$PE-NMe(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z));HMDB0113207$PE-NMe(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z));HMDB0113208$PE-NMe(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z));HMDB0113236$PE-NMe(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z));HMDB0113237$PE-NMe(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z));HMDB0113264$PE-NMe(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z));HMDB0113348$PE-NMe(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z));HMDB0113375$PE-NMe(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z));HMDB0113376$PE-NMe(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z));HMDB0113403$PE-NMe(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z));HMDB0113404$PE-NMe(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z));HMDB0113430$PE-NMe(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));HMDB0113458$PE-NMe(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z));HMDB0113485$PE-NMe(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z));HMDB0113486$PE-NMe(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z));HMDB0113623$PE-NMe(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z));HMDB0113650$PE-NMe(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z));HMDB0113676$PE-NMe(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0);HMDB0113937$PE-NMe2(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));HMDB0114578$PE-NMe2(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0))	('C44H76NO8P_777.530855', '', 1)
F16226	778.5365447998047	793.07592	2332	kp1850_777.5291	M0,M+H+	None	777.5290785649682	PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	(HMDB0007892$PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));HMDB0007923$PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0007924$PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0008017$PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0008142$PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z));HMDB0008172$PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z));HMDB0008173$PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z));HMDB0008205$PC(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z));HMDB0008206$PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z));HMDB0008237$PC(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z));HMDB0008496$PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z));HMDB0008657$PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z));HMDB0008690$PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z));HMDB0008722$PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0);HMDB0113058$PE-NMe(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));HMDB0113079$PE-NMe(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0113080$PE-NMe(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0113127$PE-NMe(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0113154$PE-NMe(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0113181$PE-NMe(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));HMDB0113182$PE-NMe(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z));HMDB0113207$PE-NMe(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z));HMDB0113208$PE-NMe(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z));HMDB0113236$PE-NMe(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z));HMDB0113237$PE-NMe(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z));HMDB0113264$PE-NMe(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z));HMDB0113348$PE-NMe(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z));HMDB0113375$PE-NMe(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z));HMDB0113376$PE-NMe(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z));HMDB0113403$PE-NMe(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z));HMDB0113404$PE-NMe(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z));HMDB0113430$PE-NMe(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));HMDB0113458$PE-NMe(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z));HMDB0113485$PE-NMe(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z));HMDB0113486$PE-NMe(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z));HMDB0113623$PE-NMe(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z));HMDB0113650$PE-NMe(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z));HMDB0113676$PE-NMe(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0);HMDB0113937$PE-NMe2(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));HMDB0114578$PE-NMe2(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0))	('C44H76NO8P_777.530855', '', 1)
F14477	793.5901184082031	806.9291999999999	2376	kp1851_791.5809	13C/12C,M+H+	None	791.5808707097437	PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))	(HMDB0008457$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z));HMDB0008458$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z));HMDB0008490$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z));HMDB0008491$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z));HMDB0008522$PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0);HMDB0008685$PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0);HMDB0008718$PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0);HMDB0011227$PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0011228$PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0011255$PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0011286$PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011287$PC(P-18:1(11Z)/20:4(8Z,11Z,14Z,17Z));HMDB0011319$PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011320$PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z));HMDB0013409$PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)))	('C46H82NO7P_791.58289', '', 1)
F16241	792.5895309448242	807.5588399999999	2378	kp1851_791.5809	M0,M+H+	None	791.5808707097437	PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))	(HMDB0008457$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z));HMDB0008458$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z));HMDB0008490$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z));HMDB0008491$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z));HMDB0008522$PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0);HMDB0008685$PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0);HMDB0008718$PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0);HMDB0011227$PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0011228$PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0011255$PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0011286$PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011287$PC(P-18:1(11Z)/20:4(8Z,11Z,14Z,17Z));HMDB0011319$PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011320$PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z));HMDB0013409$PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)))	('C46H82NO7P_791.58289', '', 1)
F14478	793.5901184082031	813.53904	2397	kp1852_791.5809	13C/12C,M+H+	None	791.5808707097437	PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))	(HMDB0008457$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z));HMDB0008458$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z));HMDB0008490$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z));HMDB0008491$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z));HMDB0008522$PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0);HMDB0008685$PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0);HMDB0008718$PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0);HMDB0011227$PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0011228$PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0011255$PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0011286$PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011287$PC(P-18:1(11Z)/20:4(8Z,11Z,14Z,17Z));HMDB0011319$PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011320$PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z));HMDB0013409$PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)))	('C46H82NO7P_791.58289', '', 1)
F16242	792.5895309448242	815.11104	2402	kp1852_791.5809	M0,M+H+	None	791.5808707097437	PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))	(HMDB0008457$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z));HMDB0008458$PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z));HMDB0008490$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z));HMDB0008491$PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z));HMDB0008522$PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0);HMDB0008685$PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0);HMDB0008718$PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0);HMDB0011227$PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z));HMDB0011228$PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z));HMDB0011255$PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z));HMDB0011286$PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011287$PC(P-18:1(11Z)/20:4(8Z,11Z,14Z,17Z));HMDB0011319$PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z));HMDB0011320$PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z));HMDB0013409$PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)))	('C46H82NO7P_791.58289', '', 1)
F3408	184.0575942993164	38.100348	22	kp1853_161.0685	M0,Na/H	None	161.0684959941675	Glutamic acid gamma-methyl ester	(HMDB0061715$Glutamic acid gamma-methyl ester;HMDB0062557$N-Acetylthreonine;HMDB0062660$N-methyl-L-glutamic Acid;HMDB0000510$Aminoadipic acid;HMDB0029423$Acetylhomoserine;HMDB0033747$(±)-2,2'-Iminobispropanoic acid;HMDB0094716$hydroxybutyrylglycine)	('C6H11NO4_161.068808', '', 1)
F41	162.0759506225586	38.100348	22	kp1853_161.0685	M0,M+H+	None	161.0684959941675	Glutamic acid gamma-methyl ester	(HMDB0061715$Glutamic acid gamma-methyl ester;HMDB0062557$N-Acetylthreonine;HMDB0062660$N-methyl-L-glutamic Acid;HMDB0000510$Aminoadipic acid;HMDB0029423$Acetylhomoserine;HMDB0033747$(±)-2,2'-Iminobispropanoic acid;HMDB0094716$hydroxybutyrylglycine)	('C6H11NO4_161.068808', '', 1)
F3240	209.09182739257812	289.89204	775	kp1854_186.1024	M0,Na/H	None	186.1023781352808			
F172	187.10948181152344	290.528046	777	kp1854_186.1024	M0,M+H+	None	186.1023781352808			
F3265	209.1138458251953	380.396316	1047	kp1855_186.1251	M0,Na/H	None	186.12505269582766	3-Oxodecanoic acid	(HMDB0010724$3-Oxodecanoic acid;HMDB0030367$Ethyl (3R,5Z)-3-hydroxy-5-octenoate;HMDB0030369$3-Hydroxy-5Z-octenyl acetate;HMDB0033010$(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol;HMDB0038692$6-Methyl-2-methylene-6-octene-1,3,8-triol;HMDB0038978$(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol;HMDB0039533$(E)-10-Hydroxy-8-decenoic acid;HMDB0039582$6-Hexyl-1,4-dioxan-2-one;HMDB0039587$5-Hexyl-1,4-dioxan-2-one;HMDB0040204$2-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0040205$3-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0041376$exo,exo-1,8-Epoxy-p-menthane-2,6-diol;HMDB0041545$(1R,2R,4R)-1,8-Epoxy-p-menthane-2,4-diol)	('C10H18O3_186.125594', '', 1)
F200	187.1328125	378.422838	1041	kp1855_186.1251	M0,M+H+	None	186.12505269582766	3-Oxodecanoic acid	(HMDB0010724$3-Oxodecanoic acid;HMDB0030367$Ethyl (3R,5Z)-3-hydroxy-5-octenoate;HMDB0030369$3-Hydroxy-5Z-octenyl acetate;HMDB0033010$(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol;HMDB0038692$6-Methyl-2-methylene-6-octene-1,3,8-triol;HMDB0038978$(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol;HMDB0039533$(E)-10-Hydroxy-8-decenoic acid;HMDB0039582$6-Hexyl-1,4-dioxan-2-one;HMDB0039587$5-Hexyl-1,4-dioxan-2-one;HMDB0040204$2-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0040205$3-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0041376$exo,exo-1,8-Epoxy-p-menthane-2,6-diol;HMDB0041545$(1R,2R,4R)-1,8-Epoxy-p-menthane-2,4-diol)	('C10H18O3_186.125594', '', 1)
F3270	209.1138458251953	431.09397	1199	kp1856_186.1251	M0,Na/H	None	186.12505269582766	3-Oxodecanoic acid	(HMDB0010724$3-Oxodecanoic acid;HMDB0030367$Ethyl (3R,5Z)-3-hydroxy-5-octenoate;HMDB0030369$3-Hydroxy-5Z-octenyl acetate;HMDB0033010$(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol;HMDB0038692$6-Methyl-2-methylene-6-octene-1,3,8-triol;HMDB0038978$(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol;HMDB0039533$(E)-10-Hydroxy-8-decenoic acid;HMDB0039582$6-Hexyl-1,4-dioxan-2-one;HMDB0039587$5-Hexyl-1,4-dioxan-2-one;HMDB0040204$2-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0040205$3-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0041376$exo,exo-1,8-Epoxy-p-menthane-2,6-diol;HMDB0041545$(1R,2R,4R)-1,8-Epoxy-p-menthane-2,4-diol)	('C10H18O3_186.125594', '', 1)
F201	187.1328125	430.43248800000003	1197	kp1856_186.1251	M0,M+H+	None	186.12505269582766	3-Oxodecanoic acid	(HMDB0010724$3-Oxodecanoic acid;HMDB0030367$Ethyl (3R,5Z)-3-hydroxy-5-octenoate;HMDB0030369$3-Hydroxy-5Z-octenyl acetate;HMDB0033010$(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol;HMDB0038692$6-Methyl-2-methylene-6-octene-1,3,8-triol;HMDB0038978$(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol;HMDB0039533$(E)-10-Hydroxy-8-decenoic acid;HMDB0039582$6-Hexyl-1,4-dioxan-2-one;HMDB0039587$5-Hexyl-1,4-dioxan-2-one;HMDB0040204$2-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0040205$3-Methylbutyl 3-hydroxy-2-methylidenebutanoate;HMDB0041376$exo,exo-1,8-Epoxy-p-menthane-2,6-diol;HMDB0041545$(1R,2R,4R)-1,8-Epoxy-p-menthane-2,4-diol)	('C10H18O3_186.125594', '', 1)
F3243	123.09170913696289	55.564097999999994	77	kp1857_81.0579	M0,ACN	None	81.05787539431394	1-Methylpyrrole	(HMDB0033113$1-Methylpyrrole;HMDB0033114$2-Methylpyrrole)	('C5H7N_81.057849', '', 1)
F327	82.06514358520508	53.6728812	71	kp1857_81.0579	M0,M+H+	None	81.05787539431394	1-Methylpyrrole	(HMDB0033113$1-Methylpyrrole;HMDB0033114$2-Methylpyrrole)	('C5H7N_81.057849', '', 1)
F1733	172.98790740966797	33.3656202	7	kp1858_130.9541	M0,ACN	None	130.9540812964136			
F346	131.96135711669922	33.052894200000004	6	kp1858_130.9541	M0,M+H+	None	130.9540812964136			
F347	131.96135711669922	43.8544338	40	kp1859_130.9541	M0,M+H+	None	130.9540812964136			
F1734	172.98790740966797	43.8544338	40	kp1859_130.9541	M0,ACN	None	130.9540812964136			
F1735	172.98790740966797	47.3231586	51	kp1860_130.9541	M0,ACN	None	130.9540812964136			
F348	131.96135711669922	47.6401518	52	kp1860_130.9541	M0,M+H+	None	130.9540812964136			
F350	131.96135711669922	68.53689	118	kp1861_130.9541	M0,M+H+	None	130.9540812964136			
F1736	172.98790740966797	68.21364	117	kp1861_130.9541	M0,ACN	None	130.9540812964136			
F3048	154.04732131958008	39.059090999999995	25	kp1862_131.0581	M0,Na/H	None	131.05813336904544	Trans-3-hydroxy-L-proline	(HMDB0059659$Trans-3-hydroxy-L-proline;HMDB0060460$cis-4-Hydroxy-D-proline;HMDB0061880$N-Acetyl-beta-alanine;HMDB0000725$4-Hydroxyproline;HMDB0000766$N-Acetyl-L-alanine;HMDB0000783$Propionylglycine;HMDB0001149$5-Aminolevulinic acid;HMDB0002104$L-Glutamic gamma-semialdehyde;HMDB0002113$3-Hydroxy-L-proline;HMDB0006272$5-Amino-2-oxopentanoic acid;HMDB0240251$cis-4-Hydroxyproline)	('C5H9NO3_131.058243', '', 1)
F416	132.06549835205078	40.6612068	30	kp1862_131.0581	M0,M+H+	None	131.05813336904544	Trans-3-hydroxy-L-proline	(HMDB0059659$Trans-3-hydroxy-L-proline;HMDB0060460$cis-4-Hydroxy-D-proline;HMDB0061880$N-Acetyl-beta-alanine;HMDB0000725$4-Hydroxyproline;HMDB0000766$N-Acetyl-L-alanine;HMDB0000783$Propionylglycine;HMDB0001149$5-Aminolevulinic acid;HMDB0002104$L-Glutamic gamma-semialdehyde;HMDB0002113$3-Hydroxy-L-proline;HMDB0006272$5-Amino-2-oxopentanoic acid;HMDB0240251$cis-4-Hydroxyproline)	('C5H9NO3_131.058243', '', 1)
F3633	212.06790924072266	381.724548	1051	kp1863_189.0787	M0,Na/H	None	189.07871938283938	Indole-3-propionic acid	(HMDB0002302$Indole-3-propionic acid;HMDB0014970$Phensuximide;HMDB0029738$Indole-3-methyl acetate)	('C11H11NO2_189.078979', '', 1)
F531	190.0860824584961	382.392564	1053	kp1863_189.0787	M0,M+H+	None	189.07871938283938	Indole-3-propionic acid	(HMDB0002302$Indole-3-propionic acid;HMDB0014970$Phensuximide;HMDB0029738$Indole-3-methyl acetate)	('C11H11NO2_189.078979', '', 1)
F3636	212.07115173339844	181.831008	453	kp1864_189.0822	M0,Na/H	None	189.08216023977297	S-Prenyl-L-cysteine	(HMDB0012286$S-Prenyl-L-cysteine), (HMDB0094703$Propanoic acid, 2-(methoxyimino)-, trimethylsilyl ester)	('C8H15NO2S_189.082349', '', 1), ('C7H15NO3Si_189.08212', '', 1)
F535	190.0897216796875	182.506392	455	kp1864_189.0822	M0,M+H+	None	189.08216023977297	S-Prenyl-L-cysteine	(HMDB0012286$S-Prenyl-L-cysteine), (HMDB0094703$Propanoic acid, 2-(methoxyimino)-, trimethylsilyl ester)	('C8H15NO2S_189.082349', '', 1), ('C7H15NO3Si_189.08212', '', 1)
F574	164.0703887939453	294.099762	788	kp1865_163.0631	M0,M+H+	None	163.06314397390383	4-Oxo-1-(3-pyridyl)-1-butanone	(HMDB0062406$4-Oxo-1-(3-pyridyl)-1-butanone;HMDB0001424$4-(3-Pyridyl)-3-butenoic acid;HMDB0004186$3-Methyldioxyindole)	('C9H9NO2_163.063329', '', 1)
F3644	186.05245208740234	294.099762	788	kp1865_163.0631	M0,Na/H	None	163.06314397390383	4-Oxo-1-(3-pyridyl)-1-butanone	(HMDB0062406$4-Oxo-1-(3-pyridyl)-1-butanone;HMDB0001424$4-(3-Pyridyl)-3-butenoic acid;HMDB0004186$3-Methyldioxyindole)	('C9H9NO2_163.063329', '', 1)
F596	86.95259094238281	844.3176000000001	2494	kp1866_85.9455	M0,M+H+	None	85.94545435854816			
F3603	127.97941970825195	843.3559799999999	2491	kp1866_85.9455	M0,ACN	None	85.94545435854816			
F781	166.02609252929688	45.427047	45	kp1867_127.0631	M0,M+H+	None	127.0631376358259	1-Piperideine-2-carboxylic acid	(HMDB0001084$1-Piperideine-2-carboxylic acid;HMDB0012130$​2,3,4,5-Tetrahydro-2-pyridinecarboxylic acid;HMDB0029434$(±)-4-Methylene-2-pyrrolidinecarboxylic acid)	('C6H9NO2_127.063329', '', 1)
F3638	128.07061767578125	44.7980508	43	kp1867_127.0631	M0,K/H	None	127.0631376358259	1-Piperideine-2-carboxylic acid	(HMDB0001084$1-Piperideine-2-carboxylic acid;HMDB0012130$​2,3,4,5-Tetrahydro-2-pyridinecarboxylic acid;HMDB0029434$(±)-4-Methylene-2-pyrrolidinecarboxylic acid)	('C6H9NO2_127.063329', '', 1)
F646	191.1539077758789	829.84644	2449	kp1868_190.1465	M0,M+H+	None	190.14654421755617			
F6855	232.18028259277344	829.53072	2448	kp1868_190.1465	M0,ACN	None	190.14654421755617			
F676	133.06478881835938	38.4183372	23	kp1869_132.0573	M0,M+H+	None	132.05728529165285	Indanone	(HMDB0059602$Indanone;HMDB0059847$2-Methylcumarone;HMDB0060671$Atropaldehyde;HMDB0003441$Cinnamaldehyde;HMDB0032072$(Z)-Cinnamaldehyde)	('C9H8O_132.057515', '', 1)
F15561	169.04103469848633	37.1514708	19	kp1869_132.0573	M0,HCl	None	132.05728529165285	Indanone	(HMDB0059602$Indanone;HMDB0059847$2-Methylcumarone;HMDB0060671$Atropaldehyde;HMDB0003441$Cinnamaldehyde;HMDB0032072$(Z)-Cinnamaldehyde)	('C9H8O_132.057515', '', 1)
F786	134.05998992919922	265.691076	703	kp1870_133.0527	M0,M+H+	None	133.05274081179445	5-Hydroxyindole	(HMDB0059805$5-Hydroxyindole;HMDB0060486$Mandelonitrile;HMDB0061918$1,3-Dihydro-(2H)-indol-2-one;HMDB0004094$Indoxyl;HMDB0029757$4-Hydroxybenzeneacetonitrile;HMDB0032390$2-Methyl-4,5-benzoxazole;HMDB0034666$(±)-2-Hydroxy-2-phenylacetonitrile)	('C8H7NO_133.052764', '', 1)
F2064	175.0865936279297	267.037686	707	kp1870_133.0527	M0,ACN	None	133.05274081179445	5-Hydroxyindole	(HMDB0059805$5-Hydroxyindole;HMDB0060486$Mandelonitrile;HMDB0061918$1,3-Dihydro-(2H)-indol-2-one;HMDB0004094$Indoxyl;HMDB0029757$4-Hydroxybenzeneacetonitrile;HMDB0032390$2-Methyl-4,5-benzoxazole;HMDB0034666$(±)-2-Hydroxy-2-phenylacetonitrile)	('C8H7NO_133.052764', '', 1)
F3846	214.0506134033203	34.3075062	10	kp1871_191.0613	M0,Na/H	None	191.0613281780054	N-Acetyl-L-methionine	(HMDB0011745$N-Acetyl-L-methionine)	('C7H13NO3S_191.061614', '', 1)
F824	192.06859588623047	33.678012	8	kp1871_191.0613	M0,M+H+	None	191.0613281780054	N-Acetyl-L-methionine	(HMDB0011745$N-Acetyl-L-methionine)	('C7H13NO3S_191.061614', '', 1)
F867	90.05499649047852	44.7980508	43	kp1872_89.0478	M0,M+H+	None	89.04780840822953	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)	(HMDB0062251$(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);HMDB0000056$beta-Alanine;HMDB0000161$L-Alanine;HMDB0000271$Sarcosine;HMDB0001310$D-Alanine;HMDB0031219$Ethyl carbamate)	('C3H7NO2_89.047678', '', 1)
